#Summary : 
#Best fitness Pop 1;0.935665
#Best fitness Pop 2;0.935665
#Std deviation Pop 1;0.0706083
#Std deviation Pop 2;0.192501
#Sensitivity;0.896661
#Specificity;0.943576
#Accuracy;0.927007
#PPV;0.896661
#RMSE;0.253676
#RRSE;0.795789
#RAE;0.348908
#MSE;0.0643514
#ADM;0.880843
#MDM;0.00790024
#Size;1
#OverLearn;1

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;1
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF 1566363_at is MF 0 THEN  is MF 0
 ELSE :  is 1  

Membership functions : 
1566363_at (6.79236 , 12.6999) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
157; 0.935665; 0.891498; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
158; 0.935665; 0.892568; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
159; 0.935665; 0.890446; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
160; 0.935665; 0.882211; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
161; 0.935665; 0.872415; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
162; 0.935665; 0.88384; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
163; 0.935665; 0.87907; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
164; 0.935665; 0.876829; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
165; 0.935665; 0.875118; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
166; 0.935665; 0.871259; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
167; 0.935665; 0.864176; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
168; 0.935665; 0.8595; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
169; 0.935665; 0.857142; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
170; 0.935665; 0.855997; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
171; 0.935665; 0.860108; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
172; 0.935665; 0.851149; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
173; 0.935665; 0.85074; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
174; 0.935665; 0.83942; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
175; 0.935665; 0.845856; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
176; 0.935665; 0.850054; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
177; 0.935665; 0.850492; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
178; 0.935665; 0.862112; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
179; 0.935665; 0.862066; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
180; 0.935665; 0.865182; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
181; 0.935665; 0.864238; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
182; 0.935665; 0.869761; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
183; 0.935665; 0.873212; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
184; 0.935665; 0.880455; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
185; 0.935665; 0.885036; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
186; 0.935665; 0.890429; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
187; 0.935665; 0.89765; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
188; 0.935665; 0.885211; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
189; 0.935665; 0.87229; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
190; 0.935665; 0.877189; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
191; 0.935665; 0.871603; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
192; 0.935665; 0.881499; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
193; 0.935665; 0.88619; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
194; 0.935665; 0.893189; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
195; 0.935665; 0.887863; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
196; 0.935665; 0.882787; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
197; 0.935665; 0.887705; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
198; 0.935665; 0.898118; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
199; 0.935665; 0.892799; 0.896661; 0.943576; 0.927007; 0.896661;0.253676
200; 0.935665; 0.897011; 0.896661; 0.943576; 0.927007; 0.896661;0.253676


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.628335; 0.496655; 0.653418; 0.788194; 0.740595; 0.627481;0.426706
2; 0.844417; 0.503338; 0.702703; 0.892361; 0.825379; 0.780919;0.371121
3; 0.887531; 0.50182; 0.826709; 0.886285; 0.865244; 0.798771;0.327994
4; 0.887531; 0.512583; 0.801272; 0.916667; 0.875912; 0.84;0.322794
5; 0.896658; 0.535703; 0.841017; 0.895833; 0.876474; 0.8151;0.308089
6; 0.889878; 0.54371; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
7; 0.889878; 0.56148; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
8; 0.889878; 0.57952; 0.91256; 0.831597; 0.860191; 0.747396;0.335325
