#Summary : 
#Best fitness Pop 1;0.925681
#Best fitness Pop 2;0.925681
#Std deviation Pop 1;0.0480715
#Std deviation Pop 2;0.178311
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.256371
#RRSE;1.11271
#RAE;0.630687
#MSE;0.0657261
#ADM;0.896731
#MDM;0.00528255
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 0
 IF  THEN  is MF 1
 IF 214761_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.3401 , 5.82106) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
133; 0.925644; 0.880244; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
134; 0.925644; 0.877361; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
135; 0.925644; 0.880019; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
136; 0.925644; 0.882261; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
137; 0.925681; 0.879503; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
138; 0.925681; 0.869239; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
139; 0.925681; 0.880488; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
140; 0.925681; 0.86444; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
141; 0.925681; 0.847392; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
142; 0.925681; 0.847966; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
143; 0.925681; 0.84229; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
144; 0.925681; 0.850415; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
145; 0.925681; 0.855819; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
146; 0.925681; 0.847562; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
147; 0.925681; 0.851442; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
148; 0.925681; 0.850507; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
149; 0.925681; 0.851553; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
150; 0.925681; 0.81846; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
151; 0.925681; 0.823301; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
152; 0.925681; 0.829152; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
153; 0.925681; 0.856641; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
154; 0.925681; 0.862131; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
155; 0.925681; 0.869533; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
156; 0.925681; 0.868395; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
157; 0.925681; 0.872313; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
