#Summary : 
#Best fitness Pop 1;0.929712
#Best fitness Pop 2;0.929712
#Std deviation Pop 1;0.219403
#Std deviation Pop 2;0.179992
#Sensitivity;0.798092
#Specificity;0.99566
#Accuracy;0.925884
#PPV;0.990138
#RMSE;0.258732
#RRSE;1.62538
#RAE;1.35395
#MSE;0.0669425
#ADM;0.879103
#MDM;0.00195041
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0.2
#Specificity weight;0.8
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (2.98567 , 7.80583) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
140; 0.929712; 0.738695; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
141; 0.929712; 0.732362; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
142; 0.929712; 0.75161; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
143; 0.929712; 0.746659; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
144; 0.929712; 0.728354; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
145; 0.929712; 0.689594; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
146; 0.929712; 0.719834; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
147; 0.929712; 0.718858; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
148; 0.929712; 0.762155; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
149; 0.929712; 0.736033; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
150; 0.929712; 0.71481; 0.798092; 0.99566; 0.925884; 0.990138;0.258732


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.902386; 0.491662; 0.72973; 0.981771; 0.892757; 0.95625;0.30439
2; 0.869551; 0.507407; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
3; 0.90711; 0.522061; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
4; 0.907594; 0.523655; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
5; 0.900755; 0.512338; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
6; 0.907594; 0.505326; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
7; 0.907594; 0.497193; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
8; 0.907594; 0.496934; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
9; 0.907594; 0.498627; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
10; 0.907594; 0.509167; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
11; 0.907594; 0.511727; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
12; 0.907594; 0.525475; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
13; 0.907594; 0.521081; 0.828299; 0.969618; 0.919708; 0.93705;0.259916
14; 0.907594; 0.5205; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
15; 0.907594; 0.539979; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
16; 0.907666; 0.540308; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
17; 0.907666; 0.50994; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
18; 0.907666; 0.529383; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
19; 0.907666; 0.514644; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
20; 0.907666; 0.502244; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
21; 0.907666; 0.516268; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
22; 0.907666; 0.533028; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
23; 0.907666; 0.521859; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
24; 0.907666; 0.506342; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
25; 0.907666; 0.520816; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
26; 0.907666; 0.542242; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
27; 0.907666; 0.528183; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
28; 0.907666; 0.527748; 0.834658; 0.96875; 0.921393; 0.935829;0.258417
29; 0.907666; 0.527253; 0.736089; 0.996528; 0.904548; 0.991435;0.293483
30; 0.907666; 0.528497; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
31; 0.860828; 0.514012; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
32; 0.907666; 0.535297; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
33; 0.908157; 0.527543; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
34; 0.91282; 0.544636; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
35; 0.91282; 0.53727; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
36; 0.929425; 0.543674; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
37; 0.929425; 0.543666; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
38; 0.929425; 0.530985; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
39; 0.929425; 0.546934; 0.798092; 0.99566; 0.925884; 0.990138;0.260267
40; 0.929425; 0.541428; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
41; 0.929425; 0.538746; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
42; 0.929712; 0.541444; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
43; 0.929712; 0.561453; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
44; 0.929712; 0.565398; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
45; 0.929712; 0.571797; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
46; 0.929712; 0.554166; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
47; 0.929712; 0.560017; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
48; 0.929712; 0.558507; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
49; 0.929712; 0.547215; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
50; 0.929712; 0.554227; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
51; 0.929712; 0.548501; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
52; 0.929712; 0.546292; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
53; 0.929712; 0.521709; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
54; 0.929712; 0.516575; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
55; 0.929712; 0.513766; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
56; 0.929712; 0.526984; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
57; 0.929712; 0.518979; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
58; 0.929712; 0.525378; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
59; 0.929712; 0.531307; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
60; 0.929712; 0.512245; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
61; 0.929712; 0.510142; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
62; 0.929712; 0.512173; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
63; 0.929712; 0.523547; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
64; 0.929712; 0.520771; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
65; 0.929712; 0.530506; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
66; 0.929712; 0.538729; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
67; 0.929712; 0.526428; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
68; 0.929712; 0.521849; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
69; 0.929712; 0.506635; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
70; 0.929712; 0.513635; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
71; 0.929712; 0.52131; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
72; 0.929712; 0.513742; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
73; 0.929712; 0.515096; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
74; 0.929712; 0.533969; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
75; 0.929712; 0.546967; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
76; 0.929712; 0.550685; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
77; 0.929712; 0.544277; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
78; 0.929712; 0.53272; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
79; 0.929712; 0.530254; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
80; 0.929712; 0.523165; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
81; 0.929712; 0.533817; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
82; 0.929712; 0.537973; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
83; 0.929712; 0.538592; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
84; 0.929712; 0.518668; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
85; 0.929712; 0.537975; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
86; 0.929712; 0.558973; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
87; 0.929712; 0.537765; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
88; 0.929712; 0.544601; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
89; 0.929712; 0.534956; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
90; 0.929712; 0.517892; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
91; 0.929712; 0.523752; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
92; 0.929712; 0.511651; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
93; 0.929712; 0.49162; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
94; 0.929712; 0.493321; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
95; 0.929712; 0.517037; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
96; 0.929712; 0.517633; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
97; 0.929712; 0.537405; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
98; 0.929712; 0.555867; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
99; 0.929712; 0.536245; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
100; 0.929712; 0.546022; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
101; 0.929712; 0.552518; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
102; 0.929712; 0.544748; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
103; 0.929712; 0.544438; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
104; 0.929712; 0.546154; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
105; 0.929712; 0.526625; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
106; 0.929712; 0.518726; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
107; 0.929712; 0.522597; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
108; 0.929712; 0.509383; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
109; 0.929712; 0.526418; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
110; 0.929712; 0.524876; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
111; 0.929712; 0.537863; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
112; 0.929712; 0.516203; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
113; 0.929712; 0.517887; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
114; 0.929712; 0.505372; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
115; 0.929712; 0.491474; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
116; 0.929712; 0.523331; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
117; 0.929712; 0.514312; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
118; 0.929712; 0.52153; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
119; 0.929712; 0.521906; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
120; 0.929712; 0.517865; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
121; 0.929712; 0.511537; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
122; 0.929712; 0.513597; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
123; 0.929712; 0.524168; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
124; 0.929712; 0.52201; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
125; 0.929712; 0.523646; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
126; 0.929712; 0.550849; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
127; 0.929712; 0.538677; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
128; 0.929712; 0.540861; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
129; 0.929712; 0.534146; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
130; 0.929712; 0.525855; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
131; 0.929712; 0.512614; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
132; 0.929712; 0.517085; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
133; 0.929712; 0.521045; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
134; 0.929712; 0.539212; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
135; 0.929712; 0.534854; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
136; 0.929712; 0.539945; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
137; 0.929712; 0.54555; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
138; 0.929712; 0.517935; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
139; 0.929712; 0.536023; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
140; 0.929712; 0.552887; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
141; 0.929712; 0.548567; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
142; 0.929712; 0.537782; 0.798092; 0.99566; 0.925884; 0.990138;0.258732
