#Summary : 
#Best fitness Pop 1;0.905192
#Best fitness Pop 2;0.905192
#Std deviation Pop 1;0.216317
#Std deviation Pop 2;0.170581
#Sensitivity;0.809221
#Specificity;0.993924
#Accuracy;0.928692
#PPV;0.986434
#RMSE;0.25746
#RRSE;1.40187
#RAE;1.0036
#MSE;0.0662856
#ADM;0.888201
#MDM;0.00354585
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;0.6
#Specificity weight;0.4
#Accuracy weight;0
#PPV weight;1
#RMSE weight;1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.19833 , 7.09699) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
58; 0.890407; 0.624989; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
59; 0.890407; 0.623129; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
60; 0.890407; 0.626932; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
61; 0.890407; 0.62919; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
62; 0.890407; 0.643305; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
63; 0.890407; 0.655628; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
64; 0.890407; 0.679855; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
65; 0.890407; 0.678487; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
66; 0.890407; 0.699219; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
67; 0.890407; 0.700078; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
68; 0.890407; 0.727551; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
69; 0.890407; 0.720535; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
70; 0.890407; 0.682362; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
71; 0.890407; 0.705824; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
72; 0.890407; 0.679101; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
73; 0.890407; 0.688831; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
74; 0.890407; 0.70547; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
75; 0.890407; 0.693795; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
76; 0.903066; 0.696197; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
77; 0.903688; 0.688792; 0.81717; 0.989583; 0.928692; 0.977186;0.254787
78; 0.903688; 0.679445; 0.81717; 0.989583; 0.928692; 0.977186;0.254787
79; 0.903688; 0.712415; 0.81717; 0.989583; 0.928692; 0.977186;0.254787
80; 0.904575; 0.72768; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
81; 0.904575; 0.732643; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
82; 0.904575; 0.71473; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
83; 0.904575; 0.751539; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
84; 0.904575; 0.735337; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
85; 0.904575; 0.737475; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
86; 0.904575; 0.738214; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
87; 0.904575; 0.754998; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
88; 0.904575; 0.739753; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
89; 0.904575; 0.738841; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
90; 0.904575; 0.72691; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
91; 0.904575; 0.722137; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
92; 0.904575; 0.751917; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
93; 0.904575; 0.774782; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
94; 0.904575; 0.791456; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
95; 0.904575; 0.810761; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
96; 0.904575; 0.819521; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
97; 0.904575; 0.827247; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
98; 0.904575; 0.828183; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
99; 0.904575; 0.813671; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
100; 0.904575; 0.815663; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
101; 0.904575; 0.823945; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
102; 0.904575; 0.81302; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
103; 0.904575; 0.807619; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
104; 0.904575; 0.805076; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
105; 0.904575; 0.820052; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
106; 0.904646; 0.807093; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
107; 0.904646; 0.802048; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
108; 0.904646; 0.808413; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
109; 0.904646; 0.792207; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
110; 0.904646; 0.800581; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
111; 0.904646; 0.791818; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
112; 0.904646; 0.770602; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
113; 0.904646; 0.756481; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
114; 0.904646; 0.758898; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
115; 0.904646; 0.725175; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
116; 0.904646; 0.721668; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
117; 0.905192; 0.737824; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
118; 0.905192; 0.739867; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
119; 0.905192; 0.744919; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
120; 0.905192; 0.76951; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
121; 0.905192; 0.772222; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
122; 0.905192; 0.792927; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
123; 0.905192; 0.749323; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
124; 0.905192; 0.785557; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
125; 0.905192; 0.744555; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
126; 0.905192; 0.75108; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
127; 0.905192; 0.74016; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
128; 0.905192; 0.730209; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
129; 0.905192; 0.732958; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
130; 0.905192; 0.731684; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
131; 0.905192; 0.698553; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
132; 0.905192; 0.727897; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
133; 0.905192; 0.727799; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
134; 0.905192; 0.739717; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
135; 0.905192; 0.721728; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
136; 0.905192; 0.727797; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
137; 0.905192; 0.750012; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
138; 0.905192; 0.741628; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
139; 0.905192; 0.742865; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
140; 0.905192; 0.719075; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
141; 0.905192; 0.713588; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
142; 0.905192; 0.724571; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
143; 0.905192; 0.720651; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
144; 0.905192; 0.711619; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
145; 0.905192; 0.679125; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
146; 0.905192; 0.680084; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
147; 0.905192; 0.690079; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
148; 0.905192; 0.728428; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
149; 0.905192; 0.719773; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
150; 0.905192; 0.718611; 0.809221; 0.993924; 0.928692; 0.986434;0.25746


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.850326; 0.492138; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
2; 0.844771; 0.498201; 0.834658; 0.96875; 0.921393; 0.935829;0.261395
3; 0.889646; 0.509307; 0.834658; 0.96875; 0.921393; 0.935829;0.261395
4; 0.889808; 0.505661; 0.834658; 0.96875; 0.921393; 0.935829;0.261395
5; 0.851864; 0.492752; 0.834658; 0.96875; 0.921393; 0.935829;0.261395
6; 0.889808; 0.498049; 0.868044; 0.956597; 0.925323; 0.916107;0.253169
7; 0.889808; 0.476868; 0.868044; 0.956597; 0.925323; 0.916107;0.253169
8; 0.889808; 0.484113; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
9; 0.889879; 0.481478; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
10; 0.890083; 0.485174; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
11; 0.890083; 0.482992; 0.834658; 0.96875; 0.921393; 0.935829;0.259923
12; 0.890083; 0.482143; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
13; 0.890295; 0.499014; 0.836248; 0.967882; 0.921393; 0.934281;0.257161
14; 0.890295; 0.509763; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
15; 0.890295; 0.515751; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
16; 0.890407; 0.511496; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
17; 0.890407; 0.492845; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
18; 0.890407; 0.516919; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
19; 0.890407; 0.501387; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
20; 0.890407; 0.496798; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
21; 0.890407; 0.494401; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
22; 0.890407; 0.508495; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
23; 0.890407; 0.506182; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
24; 0.890407; 0.516669; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
25; 0.890407; 0.516942; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
26; 0.890407; 0.526379; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
27; 0.890407; 0.534441; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
28; 0.890407; 0.546502; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
29; 0.890407; 0.52392; 0.834658; 0.96875; 0.921393; 0.935829;0.258189
30; 0.890407; 0.506947; 0.82194; 0.991319; 0.931499; 0.981025;0.243916
31; 0.890407; 0.498749; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
32; 0.890407; 0.487976; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
33; 0.890407; 0.511465; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
34; 0.890407; 0.513644; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
35; 0.890407; 0.499884; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
36; 0.890407; 0.498185; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
37; 0.890407; 0.512632; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
38; 0.890407; 0.527278; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
39; 0.890407; 0.558094; 0.847377; 0.994792; 0.942729; 0.988868;0.230543
40; 0.895125; 0.546534; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
41; 0.899967; 0.531292; 0.81717; 0.989583; 0.928692; 0.977186;0.257919
42; 0.902989; 0.509297; 0.81717; 0.989583; 0.928692; 0.977186;0.254787
43; 0.903066; 0.521702; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
44; 0.904573; 0.522792; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
45; 0.904575; 0.50293; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
46; 0.904575; 0.505996; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
47; 0.904575; 0.509838; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
48; 0.904575; 0.528372; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
49; 0.904575; 0.509232; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
50; 0.904575; 0.505311; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
51; 0.904575; 0.514765; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
52; 0.904575; 0.518644; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
53; 0.904575; 0.505752; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
54; 0.904575; 0.493014; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
55; 0.904575; 0.506716; 0.810811; 0.992188; 0.92813; 0.982659;0.254697
56; 0.904575; 0.507293; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
57; 0.904575; 0.504393; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
58; 0.904646; 0.5196; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
59; 0.904646; 0.513376; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
60; 0.904646; 0.497637; 0.807631; 0.993924; 0.92813; 0.986408;0.258691
61; 0.904646; 0.472853; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
62; 0.904646; 0.486525; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
63; 0.905192; 0.486775; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
64; 0.905192; 0.464454; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
65; 0.905192; 0.480681; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
66; 0.905192; 0.490975; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
67; 0.905192; 0.500911; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
68; 0.905192; 0.522665; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
69; 0.905192; 0.508526; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
70; 0.905192; 0.495734; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
71; 0.905192; 0.494942; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
72; 0.905192; 0.508317; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
73; 0.905192; 0.507053; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
74; 0.905192; 0.503792; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
75; 0.905192; 0.522954; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
76; 0.905192; 0.537815; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
77; 0.905192; 0.541933; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
78; 0.905192; 0.524851; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
79; 0.905192; 0.500809; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
80; 0.905192; 0.505547; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
81; 0.905192; 0.498967; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
82; 0.905192; 0.52148; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
83; 0.905192; 0.520553; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
84; 0.905192; 0.526793; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
85; 0.905192; 0.532362; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
86; 0.905192; 0.538184; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
87; 0.905192; 0.543672; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
88; 0.905192; 0.53908; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
89; 0.905192; 0.533311; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
90; 0.905192; 0.509804; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
91; 0.905192; 0.512859; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
92; 0.905192; 0.515179; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
93; 0.905192; 0.508261; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
94; 0.905192; 0.505069; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
95; 0.905192; 0.502299; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
96; 0.905192; 0.523151; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
97; 0.905192; 0.543361; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
98; 0.905192; 0.546719; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
99; 0.905192; 0.539305; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
100; 0.905192; 0.533906; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
101; 0.905192; 0.536839; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
102; 0.905192; 0.537557; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
103; 0.905192; 0.546245; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
104; 0.905192; 0.55235; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
105; 0.905192; 0.544819; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
106; 0.905192; 0.536151; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
107; 0.905192; 0.532337; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
108; 0.905192; 0.522419; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
109; 0.905192; 0.532555; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
110; 0.905192; 0.531808; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
111; 0.905192; 0.531225; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
112; 0.905192; 0.500931; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
113; 0.905192; 0.514151; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
114; 0.905192; 0.541655; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
115; 0.905192; 0.515464; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
116; 0.905192; 0.519286; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
117; 0.905192; 0.51288; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
118; 0.905192; 0.526155; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
119; 0.905192; 0.52778; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
120; 0.905192; 0.51922; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
121; 0.905192; 0.526651; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
122; 0.905192; 0.529887; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
123; 0.905192; 0.523596; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
124; 0.905192; 0.537328; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
125; 0.905192; 0.541543; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
126; 0.905192; 0.566198; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
127; 0.905192; 0.552248; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
128; 0.905192; 0.5359; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
129; 0.905192; 0.531096; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
130; 0.905192; 0.526507; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
131; 0.905192; 0.515793; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
132; 0.905192; 0.520654; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
133; 0.905192; 0.518138; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
134; 0.905192; 0.516795; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
135; 0.905192; 0.521246; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
136; 0.905192; 0.511825; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
137; 0.905192; 0.517904; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
138; 0.905192; 0.520216; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
139; 0.905192; 0.530851; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
140; 0.905192; 0.535207; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
141; 0.905192; 0.531006; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
142; 0.905192; 0.52528; 0.809221; 0.993924; 0.928692; 0.986434;0.25746
